file,sequence_id,read_count,read_mean_length,read_abundance
throat_with_pathogen_02_1_1.fastq,NZ_CP125806.1,46,150.97826086956522,0.000280576768243589
throat_with_pathogen_02_1_1.fastq,NZ_CP016753.1,7503,150.98040783686525,0.045764510698514164
throat_with_pathogen_02_1_1.fastq,NZ_CP015424.1,481,150.9064449064449,0.002933857076634055
throat_with_pathogen_02_1_1.fastq,NZ_CP013195.1,1123,150.9839715048976,0.006849732842120673
throat_with_pathogen_02_1_1.fastq,NZ_CP040121.1,343,150.98833819241983,0.002092126771903286
throat_with_pathogen_02_1_1.fastq,NZ_CP008849.1,1467,150.9645535105658,0.008947959108985775
throat_with_pathogen_02_1_1.fastq,NZ_CP065983.1,425,150.97882352941176,0.002592285358772294
throat_with_pathogen_02_1_1.fastq,NZ_AP019829.2,430,150.99302325581397,0.002622782833581379
throat_with_pathogen_02_1_1.fastq,NZ_CP032621.1,739,150.97834912043302,0.004507526776782882
throat_with_pathogen_02_1_1.fastq,NZ_CP107038.1,473,150.98097251585622,0.002885061116939517
throat_with_pathogen_02_1_1.fastq,NZ_CP066065.1,1428,150.9768907563025,0.008710078805474907
throat_with_pathogen_02_1_1.fastq,NZ_CP126474.1,3353,150.9782284521324,0.020451606606972941
throat_with_pathogen_02_1_1.fastq,NZ_CP073118.1,1498,150.93791722296396,0.009137043452802108
throat_with_pathogen_02_1_1.fastq,NZ_CP032620.1,817,150.9779681762546,0.004983287383804621
throat_with_pathogen_02_1_1.fastq,NZ_CP014227.1,1167,150.98371893744644,0.007118110620440627
throat_with_pathogen_02_1_1.fastq,NZ_CP085096.1,246,150.98373983739836,0.001500475760607022
throat_with_pathogen_02_1_1.fastq,NZ_CP028108.1,596,150.98825503355704,0.003635298997243028
throat_with_pathogen_02_1_1.fastq,NZ_CP072244.1,426,150.98356807511738,0.002598384853734111
throat_with_pathogen_02_1_1.fastq,NZ_CP012589.1,1344,150.97767857142858,0.008197721228682266
throat_with_pathogen_02_1_1.fastq,NZ_CP024696.1,3729,150.9860552426924,0.022745016712616195
throat_with_pathogen_02_1_1.fastq,NZ_CP027231.1,1509,150.97680583167661,0.009204137897382097
throat_with_pathogen_02_1_1.fastq,NZ_CP022384.1,4943,150.90511834918067,0.030149803596262230
throat_with_pathogen_02_1_1.fastq,NZ_CP046314.1,1940,150.96907216494844,0.011833020225925294
throat_with_pathogen_02_1_1.fastq,NZ_CP073277.1,229,150.99126637554585,0.001396784346256130
throat_with_pathogen_02_1_1.fastq,NZ_CP101412.1,769,150.89726918075422,0.004690511625637397
throat_with_pathogen_02_1_1.fastq,NZ_CP097335.1,619,150.97899838449112,0.003775587381364823
throat_with_pathogen_02_1_1.fastq,NZ_CP045696.1,835,150.97125748502995,0.005093078293117330
throat_with_pathogen_02_1_1.fastq,NZ_CP072251.1,714,150.92016806722688,0.004355039402737453
throat_with_pathogen_02_1_1.fastq,NZ_CP121210.1,892,150.97869955156952,0.005440749505940908
throat_with_pathogen_02_1_1.fastq,NZ_CP024700.1,1485,150.98181818181817,0.009057750018298484
throat_with_pathogen_02_1_1.fastq,NZ_CP039886.1,517,150.9825918762089,0.003153438895259473
throat_with_pathogen_02_1_1.fastq,NZ_CP007573.1,630,150.9857142857143,0.003842681825944812
throat_with_pathogen_02_1_1.fastq,NZ_CP127017.1,642,150.9688473520249,0.003915875765486618
throat_with_pathogen_02_1_1.fastq,NZ_CP039462.1,2486,150.83708769107,0.015163344475077464
throat_with_pathogen_02_1_1.fastq,NZ_CP083637.1,4302,150.7164109716411,0.026240027325737429
throat_with_pathogen_02_1_1.fastq,NZ_CP070914.1,331,150.97885196374622,0.002018932832361480
throat_with_pathogen_02_1_1.fastq,NZ_CP015577.1,929,150.97631862217438,0.005666430819528143
throat_with_pathogen_02_1_1.fastq,NZ_CP036550.1,300,150.99,0.001829848488545148
throat_with_pathogen_02_1_1.fastq,NZ_CP050136.1,1218,150.97947454844007,0.007429184863493303
throat_with_pathogen_02_1_1.fastq,NZ_CP031255.1,590,150.99322033898306,0.003598702027472125
throat_with_pathogen_02_1_1.fastq,NZ_AP025240.1,14961,150.97593743733708,0.091254544123746548
throat_with_pathogen_02_1_1.fastq,NZ_CP019721.1,2028,150.89842209072978,0.012369775782565203
throat_with_pathogen_02_1_1.fastq,NZ_CP027235.1,2158,150.98146431881372,0.013162710127601434
throat_with_pathogen_02_1_1.fastq,NZ_CP075172.1,9392,150.9828577512777,0.057286456681386780
throat_with_pathogen_02_1_1.fastq,NZ_CP022386.1,716,150.9832402234637,0.004367238392661088
throat_with_pathogen_02_1_1.fastq,NZ_AP021887.1,1630,150.8552147239264,0.009942176787761972
throat_with_pathogen_02_1_1.fastq,NZ_AP014880.1,125,151.0,0.000762436870227145
throat_with_pathogen_02_1_1.fastq,NZ_CP034842.1,884,150.9841628959276,0.005391953546246371
throat_with_pathogen_02_1_1.fastq,NZ_CP090007.1,227,150.9691629955947,0.001384585356332496
throat_with_pathogen_02_1_1.fastq,AP023461.1,1257,149.4049323786794,0.007667065167004172
throat_with_pathogen_02_1_2.fastq,NZ_CP068102.1,296,150.98986486486487,0.001805450508697880
throat_with_pathogen_02_1_2.fastq,NZ_AP019823.1,847,150.99409681227863,0.005166272232659135
throat_with_pathogen_02_1_2.fastq,NZ_CP041379.1,3433,150.9845616079231,0.020939566203918316
throat_with_pathogen_02_1_2.fastq,NZ_CP046316.1,199,150.99497487437185,0.001213799497401615
throat_with_pathogen_02_1_2.fastq,NZ_CP097843.1,218,150.9816513761468,0.001329689901676141
throat_with_pathogen_02_1_2.fastq,NZ_CP053939.1,660,150.9409090909091,0.004025666674799326
throat_with_pathogen_02_1_2.fastq,NZ_CP009227.1,1845,150.98482384823848,0.011253568204552663
throat_with_pathogen_02_1_2.fastq,NZ_CP050820.1,545,150.8,0.003324224754190353
throat_with_pathogen_02_1_2.fastq,NZ_CP072373.1,3689,150.97750067769044,0.022501036914143509
throat_with_pathogen_02_1_2.fastq,NZ_CP026548.1,279,150.7741935483871,0.001701759094346988
throat_with_pathogen_02_1_2.fastq,NZ_CP048246.1,538,150.97583643122675,0.003281528289457633
throat_with_pathogen_02_1_2.fastq,NZ_CP014239.1,231,150.995670995671,0.001408983336179764
throat_with_pathogen_02_1_2.fastq,NZ_CP027228.1,867,150.9850057670127,0.005288262131895479
throat_with_pathogen_02_1_2.fastq,NZ_AP014938.1,2103,150.98383262006658,0.012827237904701491
throat_with_pathogen_02_1_2.fastq,NZ_CP007570.1,724,150.98618784530387,0.004416034352355625
throat_with_pathogen_02_1_2.fastq,NZ_CP031243.1,754,150.92705570291778,0.004599019201210140
throat_with_pathogen_02_1_2.fastq,NZ_AP019831.1,1359,150.98528329654158,0.008289213653109523
throat_with_pathogen_02_1_2.fastq,NZ_CP050497.1,1462,150.96374829001368,0.008917461634176690
throat_with_pathogen_02_1_2.fastq,NZ_CP033459.1,2419,150.98842496899545,0.014754678312635714
throat_with_pathogen_02_1_2.fastq,NZ_CP040798.1,784,150.98086734693877,0.004782004050064655
throat_with_pathogen_02_1_2.fastq,NZ_CP017295.1,340,150.90882352941176,0.002073828287017835
throat_with_pathogen_02_1_2.fastq,NZ_AP019822.1,490,150.96938775510205,0.002988752531290409
throat_with_pathogen_02_1_2.fastq,NZ_CP125087.1,220,150.98181818181817,0.001341888891599776
throat_with_pathogen_02_1_2.fastq,NZ_CP063424.1,457,150.890590809628,0.002787469197550443
throat_with_pathogen_02_1_2.fastq,NZ_CP064367.1,2643,150.97616345062428,0.016120965184082757
throat_with_pathogen_02_1_2.fastq,NZ_CP012067.1,623,150.98073836276083,0.003799985361212092
throat_with_pathogen_02_1_2.fastq,NZ_CP020566.1,1793,150.9866146123815,0.010936394466538171
throat_with_pathogen_02_1_2.fastq,NZ_AP019846.1,1078,150.98979591836735,0.006575255568838900
throat_with_pathogen_02_1_2.fastq,NZ_CP017042.1,1882,150.98299681190224,0.011479249518139898
throat_with_pathogen_02_1_2.fastq,NZ_CP015402.2,175,150.97142857142856,0.001067411618318003
throat_with_pathogen_02_1_2.fastq,NZ_CP126076.1,1585,150.98233438485804,0.009667699514480202
throat_with_pathogen_02_1_2.fastq,NZ_CP028101.1,312,150.98397435897436,0.001903042428086954
throat_with_pathogen_02_1_2.fastq,NZ_CP019668.1,314,150.70700636942675,0.001915241418010589
throat_with_pathogen_02_1_2.fastq,NZ_CP014264.1,1195,150.70962343096235,0.007288896479371508
throat_with_pathogen_02_1_2.fastq,NZ_CP027234.1,290,150.98275862068965,0.001768853538926977
throat_with_pathogen_02_1_2.fastq,NZ_CP072246.1,2201,150.98000908677875,0.013424988410959572
throat_with_pathogen_02_1_2.fastq,NZ_CP127164.1,458,150.9759825327511,0.002793568692512349
throat_with_pathogen_02_1_2.fastq,NZ_CP124126.1,277,150.98916967509027,0.001689560104423354
throat_with_pathogen_02_1_2.fastq,NZ_CP027232.1,289,150.99307958477507,0.001762754043965160
throat_with_pathogen_02_1_2.fastq,NZ_CP049272.1,537,150.98137802607076,0.003275428794495816
throat_with_pathogen_02_1_2.fastq,NZ_CP050133.1,615,150.9349593495935,0.003751189401517554
throat_with_pathogen_02_1_2.fastq,NZ_CP031253.1,856,150.9801401869159,0.005221167687315491
throat_with_pathogen_02_1_2.fastq,NZ_CP012410.1,968,150.98243801652893,0.005904311123039013
throat_with_pathogen_02_1_2.fastq,NZ_AP019827.1,251,150.996015936255,0.001530973235416108
throat_with_pathogen_02_1_2.fastq,NZ_AP019735.1,1054,150.98861480075902,0.006428867689755288
throat_with_pathogen_02_1_2.fastq,NZ_CP116438.1,2361,150.9686573485811,0.014400907604850318
throat_with_pathogen_02_1_2.fastq,NZ_CP027229.1,521,150.85220729366603,0.003177836875106741
throat_with_pathogen_02_1_2.fastq,NZ_CP014231.1,158,150.9746835443038,0.000963720203967111
throat_with_pathogen_02_1_2.fastq,NZ_CP013334.1,805,150.97888198757764,0.004910093444262815
throat_with_pathogen_02_1_2.fastq,NZ_CP072258.1,317,150.98107255520506,0.001933539902896040
throat_with_pathogen_02_1_2.fastq,NZ_CP032364.1,454,150.98678414096915,0.002769170712664991
throat_with_pathogen_02_1_2.fastq,NZ_CP028415.1,395,150.9848101265823,0.002409300509917779
throat_with_pathogen_02_1_2.fastq,NZ_CP114055.1,1320,150.9878787878788,0.008051333349598653
throat_with_pathogen_02_1_2.fastq,NZ_CP066560.1,1023,150.97947214076245,0.006239783345938956
throat_with_pathogen_02_1_2.fastq,NZ_CP072236.1,474,150.9831223628692,0.002891160611901335
throat_with_pathogen_02_1_2.fastq,NZ_CP022379.1,4316,150.96964782205745,0.026325420255202868
throat_with_pathogen_02_1_2.fastq,NZ_CP006943.1,944,150.98199152542372,0.005757923243955401
throat_with_pathogen_02_1_2.fastq,NZ_CP012196.1,4610,150.9835140997831,0.028118671773977116
throat_with_pathogen_02_1_2.fastq,NZ_CP046027.1,187,150.98930481283423,0.001140605557859809
throat_with_pathogen_02_1_2.fastq,NZ_CP050134.2,902,150.9889135254989,0.005501744455559079
throat_with_pathogen_02_1_2.fastq,NZ_CP040004.1,360,150.98888888888888,0.002195818186254178
throat_with_pathogen_02_1_2.fastq,NZ_CP065726.1,496,150.98790322580646,0.003025349501061312
throat_with_pathogen_02_1_2.fastq,NZ_CP020431.2,306,150.98366013071896,0.001866445458316051
throat_with_pathogen_02_1_2.fastq,NZ_CP044230.1,1156,150.98529411764707,0.007051016175860639
throat_with_pathogen_02_1_2.fastq,NZ_CP121769.1,332,150.97590361445782,0.002025032327323298
throat_with_pathogen_02_1_2.fastq,NZ_CP043435.1,1372,150.99125364431487,0.008368507087613145
throat_with_pathogen_02_1_2.fastq,NZ_CP046315.1,417,150.98800959232614,0.002543489399077756
throat_with_pathogen_02_1_2.fastq,NZ_CP126983.1,899,150.9833147942158,0.005483445970673628
throat_with_pathogen_02_1_2.fastq,NZ_CP038817.1,567,150.97707231040565,0.003458413643350330
throat_with_pathogen_02_1_2.fastq,NZ_CP022022.1,268,150.98880597014926,0.001634664649766999
throat_with_pathogen_02_1_2.fastq,NZ_CP017038.2,641,150.85179407176287,0.003909776270524801
throat_with_pathogen_02_1_2.fastq,NZ_CP034670.1,511,150.99412915851272,0.003116841925488569
throat_with_pathogen_02_1_2.fastq,NZ_CP029206.1,257,150.98443579766536,0.001567570205187011
throat_with_pathogen_02_1_2.fastq,NZ_CP050870.1,592,150.97804054054055,0.003610901017395759
throat_with_pathogen_02_1_2.fastq,NZ_CP046313.1,570,150.98245614035088,0.003476712128235782
throat_with_pathogen_02_1_2.fastq,NZ_CP012544.1,934,150.98501070663812,0.005696928294337229
throat_with_pathogen_02_1_2.fastq,NZ_AP018768.1,3552,150.98282657657657,0.021665406104374559
throat_with_pathogen_02_1_2.fastq,NZ_CP072224.1,884,150.98303167420815,0.005391953546246371
throat_with_pathogen_02_1_2.fastq,NZ_CP125806.1,46,151.0,0.000280576768243589
throat_with_pathogen_02_1_2.fastq,NZ_CP016753.1,7503,150.98480607756898,0.045764510698514164
throat_with_pathogen_02_1_2.fastq,NZ_CP015424.1,481,150.9085239085239,0.002933857076634055
throat_with_pathogen_02_1_2.fastq,NZ_CP013195.1,1123,150.97595725734638,0.006849732842120673
throat_with_pathogen_02_1_2.fastq,NZ_CP040121.1,343,150.9795918367347,0.002092126771903286
throat_with_pathogen_02_1_2.fastq,NZ_CP008849.1,1467,150.96728016359918,0.008947959108985775
throat_with_pathogen_02_1_2.fastq,NZ_CP065983.1,425,150.98117647058822,0.002592285358772294
throat_with_pathogen_02_1_2.fastq,NZ_AP019829.2,430,150.9813953488372,0.002622782833581379
throat_with_pathogen_02_1_2.fastq,NZ_CP032621.1,739,150.97970230040596,0.004507526776782882
throat_with_pathogen_02_1_2.fastq,NZ_CP107038.1,473,150.9830866807611,0.002885061116939517
throat_with_pathogen_02_1_2.fastq,NZ_CP066065.1,1428,150.98529411764707,0.008710078805474907
throat_with_pathogen_02_1_2.fastq,NZ_CP126474.1,3353,150.9880703847301,0.020451606606972941
throat_with_pathogen_02_1_2.fastq,NZ_CP073118.1,1498,150.93858477970628,0.009137043452802108
throat_with_pathogen_02_1_2.fastq,NZ_CP032620.1,817,150.98531211750307,0.004983287383804621
throat_with_pathogen_02_1_2.fastq,NZ_CP014227.1,1167,150.99057412167951,0.007118110620440627
throat_with_pathogen_02_1_2.fastq,NZ_CP085096.1,246,150.97967479674796,0.001500475760607022
throat_with_pathogen_02_1_2.fastq,NZ_CP028108.1,596,150.9748322147651,0.003635298997243028
throat_with_pathogen_02_1_2.fastq,NZ_CP072244.1,426,150.98591549295776,0.002598384853734111
throat_with_pathogen_02_1_2.fastq,NZ_CP012589.1,1344,150.98511904761904,0.008197721228682266
throat_with_pathogen_02_1_2.fastq,NZ_CP024696.1,3729,150.98659157951192,0.022745016712616195
throat_with_pathogen_02_1_2.fastq,NZ_CP027231.1,1509,150.98542080848244,0.009204137897382097
throat_with_pathogen_02_1_2.fastq,NZ_CP022384.1,4943,150.91037831276552,0.030149803596262230
throat_with_pathogen_02_1_2.fastq,NZ_CP046314.1,1940,150.97525773195875,0.011833020225925294
throat_with_pathogen_02_1_2.fastq,NZ_CP073277.1,229,150.97816593886463,0.001396784346256130
throat_with_pathogen_02_1_2.fastq,NZ_CP101412.1,769,150.8959687906372,0.004690511625637397
throat_with_pathogen_02_1_2.fastq,NZ_CP097335.1,619,150.97899838449112,0.003775587381364823
throat_with_pathogen_02_1_2.fastq,NZ_CP045696.1,835,150.97844311377244,0.005093078293117330
throat_with_pathogen_02_1_2.fastq,NZ_CP072251.1,714,150.92577030812325,0.004355039402737453
throat_with_pathogen_02_1_2.fastq,NZ_CP121210.1,892,150.9854260089686,0.005440749505940908
throat_with_pathogen_02_1_2.fastq,NZ_CP024700.1,1485,150.98855218855218,0.009057750018298484
throat_with_pathogen_02_1_2.fastq,NZ_CP039886.1,517,150.99032882011605,0.003153438895259473
throat_with_pathogen_02_1_2.fastq,NZ_CP007573.1,630,150.9936507936508,0.003842681825944812
throat_with_pathogen_02_1_2.fastq,NZ_CP127017.1,642,150.97196261682242,0.003915875765486618
throat_with_pathogen_02_1_2.fastq,NZ_CP039462.1,2486,150.8475462590507,0.015163344475077464
throat_with_pathogen_02_1_2.fastq,NZ_CP083637.1,4302,150.71989772198978,0.026240027325737429
throat_with_pathogen_02_1_2.fastq,NZ_CP070914.1,331,150.98187311178248,0.002018932832361480
throat_with_pathogen_02_1_2.fastq,NZ_CP015577.1,929,150.9881593110872,0.005666430819528143
throat_with_pathogen_02_1_2.fastq,NZ_CP036550.1,300,150.98666666666668,0.001829848488545148
throat_with_pathogen_02_1_2.fastq,NZ_CP050136.1,1218,150.98522167487684,0.007429184863493303
throat_with_pathogen_02_1_2.fastq,NZ_CP031255.1,590,150.98474576271187,0.003598702027472125
throat_with_pathogen_02_1_2.fastq,NZ_AP025240.1,14961,150.98028206670676,0.091254544123746548
throat_with_pathogen_02_1_2.fastq,NZ_CP019721.1,2028,150.90729783037474,0.012369775782565203
throat_with_pathogen_02_1_2.fastq,NZ_CP027235.1,2158,150.98470806302132,0.013162710127601434
throat_with_pathogen_02_1_2.fastq,NZ_CP075172.1,9392,150.98221890971038,0.057286456681386780
throat_with_pathogen_02_1_2.fastq,NZ_CP022386.1,716,150.98743016759778,0.004367238392661088
throat_with_pathogen_02_1_2.fastq,NZ_AP021887.1,1630,150.85766871165643,0.009942176787761972
throat_with_pathogen_02_1_2.fastq,NZ_AP014880.1,125,151.0,0.000762436870227145
throat_with_pathogen_02_1_2.fastq,NZ_CP034842.1,884,150.98868778280544,0.005391953546246371
throat_with_pathogen_02_1_2.fastq,NZ_CP090007.1,227,150.97797356828193,0.001384585356332496
throat_with_pathogen_02_1_2.fastq,AP023461.1,1257,149.08114558472553,0.007667065167004172
throat_with_pathogen_02_9_2.fastq,NZ_CP068102.1,296,150.98648648648648,0.001805747890752253
throat_with_pathogen_02_9_2.fastq,NZ_AP019823.1,847,150.98465171192444,0.005167123187389047
throat_with_pathogen_02_9_2.fastq,NZ_CP046316.1,200,150.725,0.001220099926183954
throat_with_pathogen_02_9_2.fastq,NZ_CP041379.1,3433,150.98922225458782,0.020943015232947577
throat_with_pathogen_02_9_2.fastq,NZ_CP097843.1,218,150.9816513761468,0.001329908919540510
throat_with_pathogen_02_9_2.fastq,NZ_CP053939.1,660,150.95,0.004026329756407049
throat_with_pathogen_02_9_2.fastq,NZ_CP009227.1,1845,150.98644986449864,0.011255421819046979
throat_with_pathogen_02_9_2.fastq,NZ_CP050820.1,545,150.9743119266055,0.003324772298851276
throat_with_pathogen_02_9_2.fastq,NZ_CP072373.1,3689,150.97885605855245,0.022504743138463040
throat_with_pathogen_02_9_2.fastq,NZ_CP026548.1,280,150.975,0.001708139896657536
throat_with_pathogen_02_9_2.fastq,NZ_CP048246.1,538,150.9442379182156,0.003282068801434838
throat_with_pathogen_02_9_2.fastq,NZ_CP014239.1,231,150.982683982684,0.001409215414742467
throat_with_pathogen_02_9_2.fastq,NZ_CP027228.1,867,150.98039215686273,0.005289133180007443
throat_with_pathogen_02_9_2.fastq,NZ_AP014938.1,2103,150.95387541607226,0.012829350723824282
throat_with_pathogen_02_9_2.fastq,NZ_CP007570.1,724,150.9889502762431,0.004416761732785915
throat_with_pathogen_02_9_2.fastq,NZ_CP031243.1,755,150.97748344370862,0.004605877221344428
throat_with_pathogen_02_9_2.fastq,NZ_AP019831.1,1359,150.98749080206034,0.008290578998419970
throat_with_pathogen_02_9_2.fastq,NZ_CP050497.1,1462,150.98290013679892,0.008918930460404708
throat_with_pathogen_02_9_2.fastq,NZ_CP033459.1,2419,150.9855312112443,0.014757108607194929
throat_with_pathogen_02_9_2.fastq,NZ_CP040798.1,784,150.98341836734693,0.004782791710641101
throat_with_pathogen_02_9_2.fastq,NZ_AP019822.1,490,150.98367346938775,0.002989244819150689
throat_with_pathogen_02_9_2.fastq,NZ_CP125087.1,220,150.98181818181817,0.001342109918802350
throat_with_pathogen_02_9_2.fastq,NZ_CP063424.1,457,150.98249452954047,0.002787928331330336
throat_with_pathogen_02_9_2.fastq,NZ_CP064367.1,2644,150.857034795764,0.016129721024151878
throat_with_pathogen_02_9_2.fastq,NZ_CP017295.1,340,150.97058823529412,0.002074169874512722
throat_with_pathogen_02_9_2.fastq,NZ_CP012067.1,623,150.86516853932585,0.003800611270063018
throat_with_pathogen_02_9_2.fastq,NZ_CP020566.1,1793,150.94757389849414,0.010938195838239151
throat_with_pathogen_02_9_2.fastq,NZ_AP019846.1,1078,150.92022263450835,0.006576338602131515
throat_with_pathogen_02_9_2.fastq,NZ_CP017042.1,1882,150.98671625929862,0.011481140305391012
throat_with_pathogen_02_9_2.fastq,NZ_CP015402.2,175,150.97714285714287,0.001067587435410960
throat_with_pathogen_02_9_2.fastq,NZ_CP126076.1,1583,150.98231206569804,0.009657090915746000
throat_with_pathogen_02_9_2.fastq,NZ_CP028101.1,312,150.98717948717947,0.001903355884846969
throat_with_pathogen_02_9_2.fastq,NZ_CP019668.1,314,150.98726114649682,0.001915556884108808
throat_with_pathogen_02_9_2.fastq,NZ_CP014264.1,1193,150.81726739312657,0.007277896059687289
throat_with_pathogen_02_9_2.fastq,NZ_CP027234.1,290,150.85172413793103,0.001769144892966734
throat_with_pathogen_02_9_2.fastq,NZ_CP072246.1,2201,150.97728305315766,0.013427199687654419
throat_with_pathogen_02_9_2.fastq,NZ_CP127164.1,458,150.99126637554585,0.002794028830961581
throat_with_pathogen_02_9_2.fastq,NZ_CP124126.1,277,150.9927797833935,0.001689838397764777
throat_with_pathogen_02_9_2.fastq,NZ_CP027232.1,289,150.98269896193773,0.001763044393335814
throat_with_pathogen_02_9_2.fastq,NZ_CP049272.1,537,150.9832402234637,0.003275968301803918
throat_with_pathogen_02_9_2.fastq,NZ_CP050133.1,614,150.83876221498372,0.003745706773384740
throat_with_pathogen_02_9_2.fastq,NZ_CP031253.1,857,150.93582263710618,0.005228128183698245
throat_with_pathogen_02_9_2.fastq,NZ_CP012410.1,968,150.9845041322314,0.005905283642730339
throat_with_pathogen_02_9_2.fastq,NZ_AP019827.1,251,150.9840637450199,0.001531225407360863
throat_with_pathogen_02_9_2.fastq,NZ_AP019735.1,1054,150.9876660341556,0.006429926610989440
throat_with_pathogen_02_9_2.fastq,NZ_CP027229.1,521,150.98464491362765,0.003178360307709201
throat_with_pathogen_02_9_2.fastq,NZ_CP116438.1,2361,150.98856416772554,0.014403279628601582
throat_with_pathogen_02_9_2.fastq,NZ_CP014231.1,158,150.9746835443038,0.000963878941685324
throat_with_pathogen_02_9_2.fastq,NZ_CP013334.1,805,150.98509316770188,0.004910902202890417
throat_with_pathogen_02_9_2.fastq,NZ_CP072258.1,317,150.98107255520506,0.001933858383001568
throat_with_pathogen_02_9_2.fastq,NZ_CP032364.1,454,150.9691629955947,0.002769626832437577
throat_with_pathogen_02_9_2.fastq,NZ_CP028415.1,395,150.98227848101266,0.002409697354213310
throat_with_pathogen_02_9_2.fastq,NZ_CP114055.1,1320,150.99242424242425,0.008052659512814099
throat_with_pathogen_02_9_2.fastq,NZ_CP066560.1,1023,150.980449657869,0.006240811122430927
throat_with_pathogen_02_9_2.fastq,NZ_CP072236.1,474,150.9873417721519,0.002891636825055972
throat_with_pathogen_02_9_2.fastq,NZ_CP022379.1,4315,150.9531865585168,0.026323655907418819
throat_with_pathogen_02_9_2.fastq,NZ_CP006943.1,944,150.97775423728814,0.005758871651588265
throat_with_pathogen_02_9_2.fastq,NZ_CP012196.1,4610,150.98394793926246,0.028123303298540150
throat_with_pathogen_02_9_2.fastq,NZ_CP046027.1,187,150.99465240641712,0.001140793430981997
throat_with_pathogen_02_9_2.fastq,NZ_CP040004.1,359,150.88022284122562,0.002190079367500198
throat_with_pathogen_02_9_2.fastq,NZ_CP065726.1,496,150.98387096774192,0.003025847816936207
throat_with_pathogen_02_9_2.fastq,NZ_CP020431.2,306,150.98692810457516,0.001866752887061450
throat_with_pathogen_02_9_2.fastq,NZ_CP050134.2,902,150.98337028824832,0.005502650667089635
throat_with_pathogen_02_9_2.fastq,NZ_CP044230.1,1156,150.98442906574394,0.007052177573343257
throat_with_pathogen_02_9_2.fastq,NZ_CP046315.1,417,150.99520383693044,0.002543908346093545
throat_with_pathogen_02_9_2.fastq,NZ_CP121769.1,332,150.99096385542168,0.002025365877465365
throat_with_pathogen_02_9_2.fastq,NZ_CP043435.1,1372,150.98396501457725,0.008369885493621927
throat_with_pathogen_02_9_2.fastq,NZ_CP126983.1,899,150.9833147942158,0.005484349168196875
throat_with_pathogen_02_9_2.fastq,NZ_CP038817.1,567,150.91887125220458,0.003458983290731511
throat_with_pathogen_02_9_2.fastq,NZ_CP022022.1,267,150.98876404494382,0.001628833401455579
throat_with_pathogen_02_9_2.fastq,NZ_CP029206.1,257,150.98832684824902,0.001567828405146382
throat_with_pathogen_02_9_2.fastq,NZ_CP050870.1,592,150.99324324324326,0.003611495781504505
throat_with_pathogen_02_9_2.fastq,NZ_CP017038.2,641,150.90795631825273,0.003910420263419574
throat_with_pathogen_02_9_2.fastq,NZ_CP034670.1,511,150.98238747553816,0.003117355311400003
throat_with_pathogen_02_9_2.fastq,NZ_CP046313.1,570,150.9859649122807,0.003477284789624270
throat_with_pathogen_02_9_2.fastq,NZ_CP012544.1,934,150.98608137044968,0.005697866655279067
throat_with_pathogen_02_9_2.fastq,NZ_AP018768.1,3552,150.9617117117117,0.021668974689027030
throat_with_pathogen_02_9_2.fastq,NZ_CP072224.1,884,150.99095022624434,0.005392841673733079
throat_with_pathogen_02_9_2.fastq,NZ_CP125806.1,46,151.0,0.000280622983022310
throat_with_pathogen_02_9_2.fastq,NZ_CP016753.1,7503,150.98054111688657,0.045772048730791048
throat_with_pathogen_02_9_2.fastq,NZ_CP015424.1,481,150.83160083160084,0.002934340322472410
throat_with_pathogen_02_9_2.fastq,NZ_CP013195.1,1123,150.98219056099734,0.006850861085522904
throat_with_pathogen_02_9_2.fastq,NZ_CP040121.1,343,150.98250728862973,0.002092471373405482
throat_with_pathogen_02_9_2.fastq,NZ_CP008849.1,1467,150.98432174505794,0.008949432958559307
throat_with_pathogen_02_9_2.fastq,NZ_CP065983.1,425,150.9835294117647,0.002592712343140903
throat_with_pathogen_02_9_2.fastq,NZ_AP019829.2,430,150.9860465116279,0.002623214841295502
throat_with_pathogen_02_9_2.fastq,NZ_CP032621.1,739,150.8958051420839,0.004508269227249712
throat_with_pathogen_02_9_2.fastq,NZ_CP107038.1,473,150.90274841437633,0.002885536325425052
throat_with_pathogen_02_9_2.fastq,NZ_CP066065.1,1427,150.98598458304136,0.008705412973322516
throat_with_pathogen_02_9_2.fastq,NZ_CP126474.1,3353,150.97554428869668,0.020454975262473998
throat_with_pathogen_02_9_2.fastq,NZ_CP073118.1,1498,150.93858477970628,0.009138548447117818
throat_with_pathogen_02_9_2.fastq,NZ_CP032620.1,817,150.87392900856793,0.004984108198461454
throat_with_pathogen_02_9_2.fastq,NZ_CP028108.1,596,150.9748322147651,0.003635897780028184
throat_with_pathogen_02_9_2.fastq,NZ_CP014227.1,1167,150.98886032562126,0.007119283069283375
throat_with_pathogen_02_9_2.fastq,NZ_CP085096.1,246,150.9878048780488,0.001500722909206264
throat_with_pathogen_02_9_2.fastq,NZ_CP072244.1,426,150.98591549295776,0.002598812842771823
throat_with_pathogen_02_9_2.fastq,NZ_CP012589.1,1345,150.98438661710037,0.008205172003587094
throat_with_pathogen_02_9_2.fastq,NZ_CP024696.1,3729,150.96916063287745,0.022748763123699830
throat_with_pathogen_02_9_2.fastq,NZ_CP027231.1,1509,150.98608349900596,0.009205653943057937
throat_with_pathogen_02_9_2.fastq,NZ_CP022384.1,4945,150.91061678463095,0.030166970674898274
