file,sequence_id,read_count,read_mean_length,read_abundance
throat_with_pathogen_02_3_2.fastq,NZ_CP073118.1,1498,150.9706275033378,0.001500593024746762
throat_with_pathogen_02_3_2.fastq,NZ_CP032620.1,817,150.98531211750307,0.000818414219771766
throat_with_pathogen_02_3_2.fastq,NZ_CP028108.1,596,150.98322147651007,0.000597031670727016
throat_with_pathogen_02_3_2.fastq,NZ_CP014227.1,1167,150.98543273350472,0.001169020066675215
throat_with_pathogen_02_3_2.fastq,NZ_CP085096.1,246,150.98373983739836,0.000246425823823567
throat_with_pathogen_02_3_2.fastq,NZ_CP072244.1,426,150.99295774647888,0.000426737402231055
throat_with_pathogen_02_3_2.fastq,NZ_CP012589.1,1345,150.9918215613383,0.001347328183100398
throat_with_pathogen_02_3_2.fastq,NZ_CP024696.1,3729,150.96165191740414,0.003735454866008462
throat_with_pathogen_02_3_2.fastq,NZ_CP027231.1,1509,150.98542080848244,0.001511612065649442
throat_with_pathogen_02_3_2.fastq,NZ_CP022384.1,4942,150.9016592472683,0.004950554558276702
throat_with_pathogen_02_3_2.fastq,NZ_CP101412.1,767,150.8722294654498,0.000768327670214130
throat_with_pathogen_02_3_2.fastq,NZ_CP046314.1,1940,150.980412371134,0.001943358122836261
throat_with_pathogen_02_3_2.fastq,NZ_CP073277.1,229,150.9825327510917,0.000229396396973971
throat_with_pathogen_02_3_2.fastq,NZ_CP097335.1,619,150.9822294022617,0.000620071483523529
throat_with_pathogen_02_3_2.fastq,NZ_CP045696.1,835,150.9880239520958,0.000836445377612514
throat_with_pathogen_02_3_2.fastq,NZ_CP072251.1,714,150.98319327731093,0.000715235927683036
throat_with_pathogen_02_3_2.fastq,NZ_CP121210.1,892,150.99103139013454,0.000893544044108219
throat_with_pathogen_02_3_2.fastq,NZ_CP024700.1,1485,150.92861952861952,0.001487570521861777
throat_with_pathogen_02_3_2.fastq,NZ_CP039886.1,517,150.99032882011605,0.000517894922425952
throat_with_pathogen_02_3_2.fastq,NZ_CP007573.1,630,150.98730158730157,0.000631090524426208
throat_with_pathogen_02_3_2.fastq,NZ_CP127017.1,642,150.98753894080997,0.000643111296320041
throat_with_pathogen_02_3_2.fastq,NZ_CP039462.1,2485,150.94446680080483,0.002489301513014489
throat_with_pathogen_02_3_2.fastq,NZ_CP083637.1,4302,150.7866108786611,0.004309446723938967
throat_with_pathogen_02_3_2.fastq,NZ_CP031255.1,590,150.86610169491524,0.000591021284780100
throat_with_pathogen_02_3_2.fastq,NZ_CP070914.1,331,150.99093655589124,0.000331572958071548
throat_with_pathogen_02_3_2.fastq,NZ_CP015577.1,929,150.9860064585576,0.000930608090780869
throat_with_pathogen_02_3_2.fastq,NZ_CP050136.1,1218,150.98686371100163,0.001220108347224003
throat_with_pathogen_02_3_2.fastq,NZ_AP025240.1,14962,150.983357839861,0.014987899089626876
throat_with_pathogen_02_3_2.fastq,NZ_CP036550.1,300,150.98333333333332,0.000300519297345814
throat_with_pathogen_02_3_2.fastq,NZ_CP019721.1,2028,150.91617357001974,0.002031510450057700
throat_with_pathogen_02_3_2.fastq,NZ_CP027235.1,2158,150.98470806302132,0.002161735478907552
throat_with_pathogen_02_3_2.fastq,NZ_CP075172.1,9392,150.98349659284497,0.009408257468906269
throat_with_pathogen_02_3_2.fastq,NZ_AP021887.1,1629,150.9901780233272,0.001631819784587768
throat_with_pathogen_02_3_2.fastq,NZ_CP022386.1,716,150.87430167597765,0.000717239389665342
throat_with_pathogen_02_3_2.fastq,NZ_AP014880.1,124,150.93548387096774,0.000124214642902936
throat_with_pathogen_02_3_2.fastq,NZ_CP034842.1,884,150.98529411764707,0.000885530196178997
throat_with_pathogen_02_3_2.fastq,AP023461.1,835590,150.81509592024796,0.837036398897294531
throat_with_pathogen_02_3_2.fastq,NZ_CP090007.1,227,150.97356828193833,0.000227392934991666
throat_with_pathogen_02_4_1.fastq,NZ_CP068102.1,296,150.97972972972974,0.000296516828832655
throat_with_pathogen_02_4_1.fastq,NZ_AP019823.1,847,150.98110979929163,0.000848478898720470
throat_with_pathogen_02_4_1.fastq,NZ_CP046316.1,200,150.995,0.000200349208670713
throat_with_pathogen_02_4_1.fastq,NZ_CP041379.1,3433,150.98310515584038,0.003438994166832790
throat_with_pathogen_02_4_1.fastq,NZ_CP097843.1,218,150.9862385321101,0.000218380637451077
throat_with_pathogen_02_4_1.fastq,NZ_CP053939.1,660,150.9848484848485,0.000661152388613353
throat_with_pathogen_02_4_1.fastq,NZ_CP009227.1,1845,150.97831978319783,0.001848221449987328
throat_with_pathogen_02_4_1.fastq,NZ_CP050820.1,545,150.98715596330274,0.000545951593627693
throat_with_pathogen_02_4_1.fastq,NZ_CP072373.1,3689,150.98075359175928,0.003695441153931302
throat_with_pathogen_02_4_1.fastq,NZ_CP026548.1,280,150.97857142857143,0.000280488892138998
throat_with_pathogen_02_4_1.fastq,NZ_CP048246.1,538,150.98698884758363,0.000538939371324218
throat_with_pathogen_02_4_1.fastq,NZ_CP014239.1,231,150.98701298701297,0.000231403336014674
throat_with_pathogen_02_4_1.fastq,NZ_CP027228.1,867,150.97808535178777,0.000868513819587541
throat_with_pathogen_02_4_1.fastq,NZ_AP014938.1,2103,150.97907750832144,0.002106671929172548
throat_with_pathogen_02_4_1.fastq,NZ_CP007570.1,724,150.98066298342542,0.000725264135387981
throat_with_pathogen_02_4_1.fastq,NZ_CP031243.1,755,150.98278145695363,0.000756318262731942
throat_with_pathogen_02_4_1.fastq,NZ_AP019831.1,1359,150.94334069168505,0.001361372872917495
throat_with_pathogen_02_4_1.fastq,NZ_CP050497.1,1462,150.98426812585498,0.001464552715382912
throat_with_pathogen_02_4_1.fastq,NZ_CP033459.1,2419,150.95659363373295,0.002423223678872274
throat_with_pathogen_02_4_1.fastq,NZ_CP040798.1,784,150.89795918367346,0.000785368897989195
throat_with_pathogen_02_4_1.fastq,NZ_CP017295.1,340,150.97941176470587,0.000340593654740212
throat_with_pathogen_02_4_1.fastq,NZ_AP019822.1,490,150.97755102040816,0.000490855561243247
throat_with_pathogen_02_4_1.fastq,NZ_CP125087.1,220,150.98181818181817,0.000220384129537784
throat_with_pathogen_02_4_1.fastq,NZ_CP063424.1,457,150.835886214442,0.000457797941812579
throat_with_pathogen_02_4_1.fastq,NZ_CP064367.1,2644,150.92738275340395,0.002648616538626827
throat_with_pathogen_02_4_1.fastq,NZ_CP012067.1,623,150.97752808988764,0.000624087785009271
throat_with_pathogen_02_4_1.fastq,NZ_CP020566.1,1793,150.9185722253207,0.001796130655732943
throat_with_pathogen_02_4_1.fastq,NZ_AP019846.1,1078,150.97680890538032,0.001079882234735143
throat_with_pathogen_02_4_1.fastq,NZ_CP017042.1,1882,150.98193411264612,0.001885286053591410
throat_with_pathogen_02_4_1.fastq,NZ_CP015402.2,175,150.97142857142856,0.000175305557586874
throat_with_pathogen_02_4_1.fastq,NZ_CP126076.1,1585,150.92302839116718,0.001587767478715401
throat_with_pathogen_02_4_1.fastq,NZ_CP028101.1,312,150.98717948717947,0.000312544765526312
throat_with_pathogen_02_4_1.fastq,NZ_CP019668.1,314,150.96815286624204,0.000314548257613020
throat_with_pathogen_02_4_1.fastq,NZ_CP014264.1,1193,150.66471081307628,0.001195083029720803
throat_with_pathogen_02_4_1.fastq,NZ_CP127164.1,458,150.9825327510917,0.000458799687856892
throat_with_pathogen_02_4_1.fastq,NZ_CP027234.1,290,150.97241379310344,0.000290506352572534
throat_with_pathogen_02_4_1.fastq,NZ_CP072246.1,2201,150.9750113584734,0.002204843041421197
throat_with_pathogen_02_4_1.fastq,NZ_CP124126.1,277,150.9783393501805,0.000277483654008938
throat_with_pathogen_02_4_1.fastq,NZ_CP027232.1,289,150.97231833910035,0.000289504606529180
throat_with_pathogen_02_4_1.fastq,NZ_CP049272.1,537,150.9832402234637,0.000537937625280865
throat_with_pathogen_02_4_1.fastq,NZ_CP050133.1,614,150.8029315960912,0.000615072070619089
throat_with_pathogen_02_4_1.fastq,NZ_CP012410.1,968,150.98243801652893,0.000969690169966251
throat_with_pathogen_02_4_1.fastq,NZ_AP019827.1,251,150.9800796812749,0.000251438256881745
throat_with_pathogen_02_4_1.fastq,NZ_CP031253.1,857,150.97899649941658,0.000858496359154005
throat_with_pathogen_02_4_1.fastq,NZ_AP019735.1,1054,150.94117647058823,0.001055840329694658
throat_with_pathogen_02_4_1.fastq,NZ_CP027229.1,521,150.9827255278311,0.000521909688587208
throat_with_pathogen_02_4_1.fastq,NZ_CP116438.1,2361,150.98602287166455,0.002365122408357768
throat_with_pathogen_02_4_1.fastq,NZ_CP014231.1,158,150.99367088607596,0.000158275874849863
throat_with_pathogen_02_4_1.fastq,NZ_CP013334.1,805,150.97888198757764,0.000806405564899620
throat_with_pathogen_02_4_1.fastq,NZ_CP072258.1,317,150.97476340694007,0.000317553495743080
throat_with_pathogen_02_4_1.fastq,NZ_CP032364.1,454,150.81277533039648,0.000454792703682519
throat_with_pathogen_02_4_1.fastq,NZ_CP028415.1,395,150.9873417721519,0.000395689687124658
throat_with_pathogen_02_4_1.fastq,NZ_CP114055.1,1320,150.98257575757575,0.001322304777226706
throat_with_pathogen_02_4_1.fastq,NZ_CP066560.1,1023,150.99022482893452,0.001024786202350697
throat_with_pathogen_02_4_1.fastq,NZ_CP072236.1,474,150.9915611814346,0.000474827624549590
throat_with_pathogen_02_4_1.fastq,NZ_CP022379.1,4314,150.92559109874827,0.004321532431027280
throat_with_pathogen_02_4_1.fastq,NZ_CP006943.1,944,150.98093220338984,0.000945648264925766
throat_with_pathogen_02_4_1.fastq,NZ_CP012196.1,4609,150.9774354523758,0.004617047513816582
throat_with_pathogen_02_4_1.fastq,NZ_CP046027.1,187,150.98395721925132,0.000187326510107117
throat_with_pathogen_02_4_1.fastq,NZ_CP050134.2,902,150.97450110864744,0.000903574931104916
throat_with_pathogen_02_4_1.fastq,NZ_CP040004.1,360,150.92777777777778,0.000360628575607284
throat_with_pathogen_02_4_1.fastq,NZ_CP065726.1,496,150.98790322580646,0.000496866037503368
throat_with_pathogen_02_4_1.fastq,NZ_CP020431.2,306,150.9738562091503,0.000306534289266191
throat_with_pathogen_02_4_1.fastq,NZ_CP044230.1,1156,150.97058823529412,0.001158018426116721
throat_with_pathogen_02_4_1.fastq,NZ_CP046315.1,417,150.98800959232614,0.000417728100078437
throat_with_pathogen_02_4_1.fastq,NZ_CP121769.1,332,150.9879518072289,0.000332579686393384
throat_with_pathogen_02_4_1.fastq,NZ_CP043435.1,1372,150.981778425656,0.001374395571481091
throat_with_pathogen_02_4_1.fastq,NZ_CP126983.1,899,150.98109010011123,0.000900569692974855
throat_with_pathogen_02_4_1.fastq,NZ_CP038817.1,567,150.97530864197532,0.000567990006581471
throat_with_pathogen_02_4_1.fastq,NZ_CP022022.1,268,150.99253731343285,0.000268467939618756
throat_with_pathogen_02_4_1.fastq,NZ_CP029206.1,257,150.9727626459144,0.000257448733141866
throat_with_pathogen_02_4_1.fastq,NZ_CP050870.1,592,150.9831081081081,0.000593033657665311
throat_with_pathogen_02_4_1.fastq,NZ_CP017038.2,641,150.98127925117004,0.000642119213789635
throat_with_pathogen_02_4_1.fastq,NZ_CP034670.1,511,150.9843444227006,0.000511892228153672
throat_with_pathogen_02_4_1.fastq,NZ_CP046313.1,568,150.97711267605635,0.000568991752624825
throat_with_pathogen_02_4_1.fastq,NZ_CP012544.1,934,150.97537473233405,0.000935630804492230
throat_with_pathogen_02_4_1.fastq,NZ_AP018768.1,3551,150.97944241058858,0.003557200199948510
throat_with_pathogen_02_4_1.fastq,NZ_CP072224.1,884,150.98529411764707,0.000885543502324552
throat_with_pathogen_02_4_1.fastq,NZ_CP125806.1,46,150.95652173913044,0.000046080317994264
throat_with_pathogen_02_4_1.fastq,NZ_CP016753.1,7502,150.98080511863503,0.007515098817238447
throat_with_pathogen_02_4_1.fastq,NZ_CP015424.1,481,150.98128898128897,0.000481839846853065
throat_with_pathogen_02_4_1.fastq,NZ_CP013195.1,1123,150.98842386464827,0.001124960806686054
throat_with_pathogen_02_4_1.fastq,NZ_CP040121.1,343,150.9737609329446,0.000343598892870273
throat_with_pathogen_02_4_1.fastq,NZ_CP008849.1,1467,150.97886843899113,0.001469561445599680
throat_with_pathogen_02_4_1.fastq,NZ_CP065983.1,424,150.98820754716982,0.000424740322381912
throat_with_pathogen_02_4_1.fastq,NZ_AP019829.2,430,150.98372093023255,0.000430750798642033
throat_with_pathogen_02_4_1.fastq,NZ_CP032621.1,739,150.97834912043302,0.000740290326038285
throat_with_pathogen_02_4_1.fastq,NZ_CP107038.1,473,150.98520084566596,0.000473825878506236
throat_with_pathogen_02_4_1.fastq,NZ_CP066065.1,1428,150.98669467787116,0.001430493349908891
throat_with_pathogen_02_4_1.fastq,NZ_CP126474.1,3352,150.97434367541766,0.003357852737321151
throat_with_pathogen_02_4_1.fastq,NZ_CP073118.1,1498,150.98130841121494,0.001500615572943641
throat_with_pathogen_02_4_1.fastq,NZ_CP032620.1,817,150.98776009791922,0.000818426517419863
throat_with_pathogen_02_4_1.fastq,NZ_CP028108.1,596,150.98322147651007,0.000597040641838725
throat_with_pathogen_02_4_1.fastq,NZ_CP014227.1,1167,150.97600685518424,0.001169037632593611
throat_with_pathogen_02_4_1.fastq,NZ_CP085096.1,246,150.97560975609755,0.000246429526664977
throat_with_pathogen_02_4_1.fastq,NZ_CP072244.1,426,150.96713615023475,0.000426743814468619
throat_with_pathogen_02_4_1.fastq,NZ_CP012589.1,1344,150.93303571428572,0.001346346682267192
throat_with_pathogen_02_4_1.fastq,NZ_CP024696.1,3729,150.95897023330653,0.003735510995665445
throat_with_pathogen_02_4_1.fastq,NZ_CP027231.1,1509,150.97879390324718,0.001511634779420530
throat_with_pathogen_02_4_1.fastq,NZ_CP022384.1,4943,150.87416548654664,0.004951630692296673
throat_with_pathogen_02_4_1.fastq,NZ_CP101412.1,769,150.6996098829649,0.000770342707338892
throat_with_pathogen_02_4_1.fastq,NZ_CP046314.1,1941,150.93714580113343,0.001944389070149270
throat_with_pathogen_02_4_1.fastq,NZ_CP073277.1,229,150.97379912663754,0.000229399843927966
throat_with_pathogen_02_4_1.fastq,NZ_CP097335.1,619,150.98707592891762,0.000620080800835857
throat_with_pathogen_02_4_1.fastq,NZ_CP045696.1,835,150.97844311377244,0.000836457946200227
throat_with_pathogen_02_4_1.fastq,NZ_CP072251.1,714,150.97899159663865,0.000715246674954446
throat_with_pathogen_02_4_1.fastq,NZ_CP121210.1,892,150.97869955156952,0.000893557470671380
throat_with_pathogen_02_4_1.fastq,NZ_CP024700.1,1485,150.92255892255892,0.001487592874380044
throat_with_pathogen_02_4_1.fastq,NZ_CP039886.1,517,150.9825918762089,0.000517902704413793
throat_with_pathogen_02_4_1.fastq,NZ_CP039462.1,2487,150.96984318455972,0.002491342409820317
throat_with_pathogen_02_4_1.fastq,NZ_CP007573.1,630,150.984126984127,0.000631100007312746
throat_with_pathogen_02_4_1.fastq,NZ_CP127017.1,642,150.97663551401868,0.000643120959832989
throat_with_pathogen_02_4_1.fastq,NZ_CP083637.1,4302,150.85402138540215,0.004309511478507038
throat_with_pathogen_02_4_1.fastq,NZ_CP031255.1,590,150.9813559322034,0.000591030165578604
throat_with_pathogen_02_4_1.fastq,NZ_CP070914.1,331,150.98187311178248,0.000331577940350030
throat_with_pathogen_02_4_1.fastq,NZ_CP015577.1,929,150.9827771797632,0.000930622074275462
throat_with_pathogen_02_4_1.fastq,NZ_CP036550.1,300,150.97666666666666,0.000300523813006070
throat_with_pathogen_02_4_1.fastq,NZ_CP050136.1,1217,150.98274445357436,0.001219124934761289
throat_with_pathogen_02_4_1.fastq,NZ_AP025240.1,14962,150.98055072851224,0.014988124300656044
throat_with_pathogen_02_4_1.fastq,NZ_CP019721.1,2028,150.93639053254438,0.002031540975921030
throat_with_pathogen_02_4_1.fastq,NZ_CP027235.1,2158,150.98841519925858,0.002161767961556994
throat_with_pathogen_02_4_1.fastq,NZ_CP075172.1,9392,150.9815800681431,0.009408398839176685
throat_with_pathogen_02_4_1.fastq,NZ_CP022386.1,716,150.93435754189943,0.000717250167041153
throat_with_pathogen_02_4_1.fastq,NZ_AP021887.1,1630,150.82576687116565,0.001632846050666311
throat_with_pathogen_02_4_1.fastq,NZ_AP014880.1,125,150.976,0.000125218255419196
throat_with_pathogen_02_4_1.fastq,NZ_CP034842.1,884,150.98529411764707,0.000885543502324552
throat_with_pathogen_02_4_1.fastq,NZ_CP090007.1,227,150.98678414096915,0.000227396351841259
throat_with_pathogen_02_4_1.fastq,AP023461.1,835571,150.81534663122582,0.837029943190981895
throat_with_pathogen_02_4_2.fastq,NZ_CP068102.1,296,150.97635135135135,0.000296516828832655
throat_with_pathogen_02_4_2.fastq,NZ_AP019823.1,847,150.98583234946872,0.000848478898720470
throat_with_pathogen_02_4_2.fastq,NZ_CP046316.1,200,150.98,0.000200349208670713
throat_with_pathogen_02_4_2.fastq,NZ_CP041379.1,3433,150.98427031750654,0.003438994166832790
throat_with_pathogen_02_4_2.fastq,NZ_CP097843.1,218,150.97706422018348,0.000218380637451077
throat_with_pathogen_02_4_2.fastq,NZ_CP053939.1,660,150.98636363636365,0.000661152388613353
throat_with_pathogen_02_4_2.fastq,NZ_CP009227.1,1845,150.9821138211382,0.001848221449987328
throat_with_pathogen_02_4_2.fastq,NZ_CP050820.1,545,150.98899082568806,0.000545951593627693
throat_with_pathogen_02_4_2.fastq,NZ_CP072373.1,3689,150.98563296286255,0.003695441153931302
throat_with_pathogen_02_4_2.fastq,NZ_CP026548.1,280,150.97857142857143,0.000280488892138998
throat_with_pathogen_02_4_2.fastq,NZ_CP048246.1,538,150.98884758364312,0.000538939371324218
throat_with_pathogen_02_4_2.fastq,NZ_CP014239.1,231,150.98701298701297,0.000231403336014674
throat_with_pathogen_02_4_2.fastq,NZ_CP027228.1,867,150.9838523644752,0.000868513819587541
throat_with_pathogen_02_4_2.fastq,NZ_AP014938.1,2103,150.98621017593914,0.002106671929172548
throat_with_pathogen_02_4_2.fastq,NZ_CP007570.1,724,150.98066298342542,0.000725264135387981
throat_with_pathogen_02_4_2.fastq,NZ_CP031243.1,755,150.98145695364238,0.000756318262731942
throat_with_pathogen_02_4_2.fastq,NZ_AP019831.1,1359,150.94481236203092,0.001361372872917495
throat_with_pathogen_02_4_2.fastq,NZ_CP050497.1,1462,150.98084815321477,0.001464552715382912
throat_with_pathogen_02_4_2.fastq,NZ_CP033459.1,2419,150.9665150888797,0.002423223678872274
throat_with_pathogen_02_4_2.fastq,NZ_CP040798.1,784,150.90561224489795,0.000785368897989195
throat_with_pathogen_02_4_2.fastq,NZ_CP017295.1,340,150.98823529411766,0.000340593654740212
throat_with_pathogen_02_4_2.fastq,NZ_AP019822.1,490,150.97755102040816,0.000490855561243247
throat_with_pathogen_02_4_2.fastq,NZ_CP125087.1,220,150.97727272727272,0.000220384129537784
throat_with_pathogen_02_4_2.fastq,NZ_CP063424.1,457,150.85339168490154,0.000457797941812579
throat_with_pathogen_02_4_2.fastq,NZ_CP064367.1,2644,150.9266263237519,0.002648616538626827
throat_with_pathogen_02_4_2.fastq,NZ_CP012067.1,623,150.97913322632425,0.000624087785009271
throat_with_pathogen_02_4_2.fastq,NZ_CP020566.1,1793,150.920245398773,0.001796130655732943
throat_with_pathogen_02_4_2.fastq,NZ_AP019846.1,1078,150.9805194805195,0.001079882234735143
throat_with_pathogen_02_4_2.fastq,NZ_CP017042.1,1882,150.98831030818278,0.001885286053591410
throat_with_pathogen_02_4_2.fastq,NZ_CP015402.2,175,150.97714285714287,0.000175305557586874
throat_with_pathogen_02_4_2.fastq,NZ_CP126076.1,1585,150.9186119873817,0.001587767478715401
throat_with_pathogen_02_4_2.fastq,NZ_CP028101.1,312,150.97756410256412,0.000312544765526312
throat_with_pathogen_02_4_2.fastq,NZ_CP019668.1,314,150.97770700636943,0.000314548257613020
throat_with_pathogen_02_4_2.fastq,NZ_CP014264.1,1193,150.6756077116513,0.001195083029720803
throat_with_pathogen_02_4_2.fastq,NZ_CP127164.1,458,150.9759825327511,0.000458799687856892
throat_with_pathogen_02_4_2.fastq,NZ_CP027234.1,290,150.98275862068965,0.000290506352572534
throat_with_pathogen_02_4_2.fastq,NZ_CP072246.1,2201,150.98818718764198,0.002204843041421197
throat_with_pathogen_02_4_2.fastq,NZ_CP124126.1,277,150.98916967509027,0.000277483654008938
throat_with_pathogen_02_4_2.fastq,NZ_CP027232.1,289,150.99307958477507,0.000289504606529180
throat_with_pathogen_02_4_2.fastq,NZ_CP049272.1,537,150.98137802607076,0.000537937625280865
throat_with_pathogen_02_4_2.fastq,NZ_CP050133.1,614,150.814332247557,0.000615072070619089
throat_with_pathogen_02_4_2.fastq,NZ_CP012410.1,968,150.9917355371901,0.000969690169966251
throat_with_pathogen_02_4_2.fastq,NZ_AP019827.1,251,150.97211155378486,0.000251438256881745
throat_with_pathogen_02_4_2.fastq,NZ_CP031253.1,857,150.97666277712952,0.000858496359154005
throat_with_pathogen_02_4_2.fastq,NZ_AP019735.1,1054,150.94117647058823,0.001055840329694658
throat_with_pathogen_02_4_2.fastq,NZ_CP027229.1,521,150.9827255278311,0.000521909688587208
throat_with_pathogen_02_4_2.fastq,NZ_CP116438.1,2361,150.98305802626007,0.002365122408357768
throat_with_pathogen_02_4_2.fastq,NZ_CP014231.1,158,150.9746835443038,0.000158275874849863
throat_with_pathogen_02_4_2.fastq,NZ_CP013334.1,805,150.98012422360247,0.000806405564899620
throat_with_pathogen_02_4_2.fastq,NZ_CP072258.1,317,150.98738170347002,0.000317553495743080
throat_with_pathogen_02_4_2.fastq,NZ_CP032364.1,454,150.8259911894273,0.000454792703682519
throat_with_pathogen_02_4_2.fastq,NZ_CP028415.1,395,150.9873417721519,0.000395689687124658
throat_with_pathogen_02_4_2.fastq,NZ_CP114055.1,1320,150.98030303030302,0.001322304777226706
throat_with_pathogen_02_4_2.fastq,NZ_CP066560.1,1023,150.98631476050832,0.001024786202350697
throat_with_pathogen_02_4_2.fastq,NZ_CP072236.1,474,150.98523206751054,0.000474827624549590
throat_with_pathogen_02_4_2.fastq,NZ_CP022379.1,4314,150.92628650904032,0.004321532431027280
throat_with_pathogen_02_4_2.fastq,NZ_CP006943.1,944,150.98305084745763,0.000945648264925766
throat_with_pathogen_02_4_2.fastq,NZ_CP012196.1,4609,150.9856801909308,0.004617047513816582
throat_with_pathogen_02_4_2.fastq,NZ_CP046027.1,187,150.98930481283423,0.000187326510107117
throat_with_pathogen_02_4_2.fastq,NZ_CP050134.2,902,150.98337028824832,0.000903574931104916
throat_with_pathogen_02_4_2.fastq,NZ_CP040004.1,360,150.9388888888889,0.000360628575607284
throat_with_pathogen_02_4_2.fastq,NZ_CP065726.1,496,150.96774193548387,0.000496866037503368
throat_with_pathogen_02_4_2.fastq,NZ_CP020431.2,306,150.99346405228758,0.000306534289266191
throat_with_pathogen_02_4_2.fastq,NZ_CP044230.1,1156,150.98529411764707,0.001158018426116721
throat_with_pathogen_02_4_2.fastq,NZ_CP046315.1,417,150.98800959232614,0.000417728100078437
throat_with_pathogen_02_4_2.fastq,NZ_CP121769.1,332,150.9879518072289,0.000332579686393384
throat_with_pathogen_02_4_2.fastq,NZ_CP043435.1,1372,150.98615160349854,0.001374395571481091
throat_with_pathogen_02_4_2.fastq,NZ_CP126983.1,899,150.98665183537264,0.000900569692974855
throat_with_pathogen_02_4_2.fastq,NZ_CP038817.1,567,150.984126984127,0.000567990006581471
throat_with_pathogen_02_4_2.fastq,NZ_CP022022.1,268,150.97761194029852,0.000268467939618756
throat_with_pathogen_02_4_2.fastq,NZ_CP029206.1,257,150.98832684824902,0.000257448733141866
throat_with_pathogen_02_4_2.fastq,NZ_CP050870.1,592,150.9847972972973,0.000593033657665311
throat_with_pathogen_02_4_2.fastq,NZ_CP017038.2,641,150.98595943837753,0.000642119213789635
throat_with_pathogen_02_4_2.fastq,NZ_CP034670.1,511,150.98238747553816,0.000511892228153672
throat_with_pathogen_02_4_2.fastq,NZ_CP046313.1,568,150.98767605633802,0.000568991752624825
throat_with_pathogen_02_4_2.fastq,NZ_CP012544.1,934,150.98608137044968,0.000935630804492230
throat_with_pathogen_02_4_2.fastq,NZ_AP018768.1,3551,150.98085046465783,0.003557200199948510
throat_with_pathogen_02_4_2.fastq,NZ_CP072224.1,884,150.98076923076923,0.000885543502324552
throat_with_pathogen_02_4_2.fastq,NZ_CP125806.1,46,150.97826086956522,0.000046080317994264
throat_with_pathogen_02_4_2.fastq,NZ_CP016753.1,7502,150.9842708611037,0.007515098817238447
throat_with_pathogen_02_4_2.fastq,NZ_CP015424.1,481,150.987525987526,0.000481839846853065
throat_with_pathogen_02_4_2.fastq,NZ_CP013195.1,1123,150.98664292074798,0.001124960806686054
throat_with_pathogen_02_4_2.fastq,NZ_CP040121.1,343,150.9737609329446,0.000343598892870273
throat_with_pathogen_02_4_2.fastq,NZ_CP008849.1,1467,150.98977505112475,0.001469561445599680
throat_with_pathogen_02_4_2.fastq,NZ_CP065983.1,424,150.99056603773585,0.000424740322381912
throat_with_pathogen_02_4_2.fastq,NZ_AP019829.2,430,150.98837209302326,0.000430750798642033
throat_with_pathogen_02_4_2.fastq,NZ_CP032621.1,739,150.9891745602165,0.000740290326038285
throat_with_pathogen_02_4_2.fastq,NZ_CP107038.1,473,150.99154334038056,0.000473825878506236
throat_with_pathogen_02_4_2.fastq,NZ_CP066065.1,1428,150.98039215686273,0.001430493349908891
throat_with_pathogen_02_4_2.fastq,NZ_CP126474.1,3352,150.9826968973747,0.003357852737321151
throat_with_pathogen_02_4_2.fastq,NZ_CP073118.1,1498,150.9833110814419,0.001500615572943641
throat_with_pathogen_02_4_2.fastq,NZ_CP032620.1,817,150.98164014687882,0.000818426517419863
throat_with_pathogen_02_4_2.fastq,NZ_CP028108.1,596,150.98154362416108,0.000597040641838725
throat_with_pathogen_02_4_2.fastq,NZ_CP014227.1,1167,150.98200514138819,0.001169037632593611
throat_with_pathogen_02_4_2.fastq,NZ_CP085096.1,246,150.97560975609755,0.000246429526664977
throat_with_pathogen_02_4_2.fastq,NZ_CP072244.1,426,150.981220657277,0.000426743814468619
throat_with_pathogen_02_4_2.fastq,NZ_CP012589.1,1344,150.93526785714286,0.001346346682267192
throat_with_pathogen_02_4_2.fastq,NZ_CP024696.1,3729,150.96513810673102,0.003735510995665445
throat_with_pathogen_02_4_2.fastq,NZ_CP027231.1,1509,150.9814446653413,0.001511634779420530
throat_with_pathogen_02_4_2.fastq,NZ_CP022384.1,4943,150.87517701800525,0.004951630692296673
throat_with_pathogen_02_4_2.fastq,NZ_CP101412.1,769,150.6957087126138,0.000770342707338892
throat_with_pathogen_02_4_2.fastq,NZ_CP046314.1,1941,150.9376609994848,0.001944389070149270
throat_with_pathogen_02_4_2.fastq,NZ_CP073277.1,229,150.9868995633188,0.000229399843927966
throat_with_pathogen_02_4_2.fastq,NZ_CP097335.1,619,150.9919224555735,0.000620080800835857
throat_with_pathogen_02_4_2.fastq,NZ_CP045696.1,835,150.98922155688624,0.000836457946200227
throat_with_pathogen_02_4_2.fastq,NZ_CP072251.1,714,150.99579831932772,0.000715246674954446
throat_with_pathogen_02_4_2.fastq,NZ_CP121210.1,892,150.9798206278027,0.000893557470671380
throat_with_pathogen_02_4_2.fastq,NZ_CP024700.1,1485,150.92794612794611,0.001487592874380044
throat_with_pathogen_02_4_2.fastq,NZ_CP039886.1,517,150.97292069632496,0.000517902704413793
throat_with_pathogen_02_4_2.fastq,NZ_CP039462.1,2487,150.96461600321672,0.002491342409820317
throat_with_pathogen_02_4_2.fastq,NZ_CP007573.1,630,150.98253968253968,0.000631100007312746
throat_with_pathogen_02_4_2.fastq,NZ_CP127017.1,642,150.9890965732087,0.000643120959832989
