file,sequence_id,read_count,read_mean_length,read_abundance
throat_with_pathogen_01_2_2.fastq,NZ_CP010997.1,1279,150.98514464425332,0.004372529982085960
throat_with_pathogen_01_2_2.fastq,NZ_CP121201.1,624,150.98397435897436,0.002133274987350773
throat_with_pathogen_01_2_2.fastq,NZ_CP039381.1,925,150.98486486486487,0.003162306671954271
throat_with_pathogen_01_2_2.fastq,NZ_CP012672.1,220,150.98636363636365,0.000752116181437773
throat_with_pathogen_01_2_2.fastq,NZ_CP125360.1,3764,150.98405951115834,0.012868024122417165
throat_with_pathogen_01_2_2.fastq,NZ_CP012067.1,170,150.99411764705883,0.000581180685656461
throat_with_pathogen_01_2_2.fastq,NZ_CP020566.1,529,150.98487712665406,0.001808497545366281
throat_with_pathogen_01_2_2.fastq,NZ_CP017042.1,1299,150.98306389530407,0.004440904180398485
throat_with_pathogen_01_2_2.fastq,NZ_CP047591.1,735,150.98639455782313,0.002512751787985286
throat_with_pathogen_01_2_2.fastq,NZ_AP019846.1,231,150.99134199134198,0.000789721990509661
throat_with_pathogen_01_2_2.fastq,NZ_CP115634.1,268,150.96641791044777,0.000916214257387832
throat_with_pathogen_01_2_2.fastq,NZ_CP033719.1,726,150.98898071625345,0.002481983398744650
throat_with_pathogen_01_2_2.fastq,NZ_CP015402.2,159,150.9748427672956,0.000543574876584572
throat_with_pathogen_01_2_2.fastq,NZ_CP126076.1,807,150.92565055762083,0.002758898901910375
throat_with_pathogen_01_2_2.fastq,NZ_CP120398.1,175,150.97142857142856,0.000598274235234592
throat_with_pathogen_01_2_2.fastq,NZ_CP028101.1,1243,150.9847144006436,0.004249456425123415
throat_with_pathogen_01_2_2.fastq,NZ_CP069240.1,189,150.95767195767195,0.000646136174053359
throat_with_pathogen_01_2_2.fastq,NZ_CP034157.1,1861,150.98065556152605,0.006362219152980431
throat_with_pathogen_01_2_2.fastq,NZ_CP035997.1,510,150.98039215686273,0.001743542056969382
throat_with_pathogen_01_2_2.fastq,NZ_CP019668.1,85,151.0,0.000290590342828230
throat_with_pathogen_01_2_2.fastq,NZ_CP014264.1,830,150.5710843373494,0.002837529229969779
throat_with_pathogen_01_2_2.fastq,NZ_CP084221.1,2024,150.93774703557312,0.006919468869227508
throat_with_pathogen_01_2_2.fastq,NZ_CP014161.1,1450,150.98689655172413,0.004957129377658047
throat_with_pathogen_01_2_2.fastq,NZ_CP027782.1,595,150.89579831932772,0.002034132399797612
throat_with_pathogen_01_2_2.fastq,NZ_CP016839.1,155,150.9806451612903,0.000529900036922067
throat_with_pathogen_01_2_2.fastq,NZ_CP075489.1,868,150.9815668202765,0.002967440206763576
throat_with_pathogen_01_2_2.fastq,NZ_CP027234.1,1434,150.98465829846583,0.004902430019008027
throat_with_pathogen_01_2_2.fastq,NZ_CP072246.1,1339,150.98581030619866,0.004577652577023535
throat_with_pathogen_01_2_2.fastq,NZ_CP124126.1,226,150.97787610619469,0.000772628440931530
throat_with_pathogen_01_2_2.fastq,NZ_CP038504.1,1072,150.94589552238807,0.003664857029551328
throat_with_pathogen_01_2_2.fastq,NZ_CP033808.1,597,150.98324958123953,0.002040969819628865
throat_with_pathogen_01_2_2.fastq,NZ_CP027232.1,2475,150.98222222222222,0.008461307041174941
throat_with_pathogen_01_2_2.fastq,NZ_CP089305.1,678,150.99115044247787,0.002317885322794590
throat_with_pathogen_01_2_2.fastq,NZ_CP020468.1,294,150.98299319727892,0.001005100715194114
throat_with_pathogen_01_2_2.fastq,NZ_CP050133.1,603,150.98341625207297,0.002061482079122622
throat_with_pathogen_01_2_2.fastq,NZ_CP066294.2,897,150.98216276477146,0.003066582794316737
throat_with_pathogen_01_2_2.fastq,NZ_CP029462.1,773,150.98576972833118,0.002642662764779083
throat_with_pathogen_01_2_2.fastq,NZ_CP049272.1,534,150.99063670411985,0.001825591094944412
throat_with_pathogen_01_2_2.fastq,NZ_CP006905.1,12502,150.98112302031674,0.042740711365159244
throat_with_pathogen_01_2_2.fastq,NZ_CP012410.1,2146,150.98369058713885,0.007336551478933909
throat_with_pathogen_01_2_2.fastq,NZ_CP054018.1,537,150.9906890130354,0.001835847224691291
throat_with_pathogen_01_2_2.fastq,NZ_CP049226.1,210,150.9952380952381,0.000717929082281510
throat_with_pathogen_01_2_2.fastq,NZ_CP065995.1,1154,150.98613518197573,0.003945191242632680
throat_with_pathogen_01_2_2.fastq,NZ_AP019827.1,129,151.0,0.000441013579115785
throat_with_pathogen_01_2_2.fastq,NZ_CP014835.1,272,150.90073529411765,0.000929889097050337
throat_with_pathogen_01_2_2.fastq,NZ_CP125107.1,1029,150.9834791059281,0.003517852503179400
throat_with_pathogen_01_2_2.fastq,NZ_AP019735.1,533,150.98311444652907,0.001822172385028785
throat_with_pathogen_01_2_2.fastq,NZ_CP012069.2,2226,150.918688230009,0.007610048272184008
throat_with_pathogen_01_2_2.fastq,NZ_CP027229.1,514,150.98054474708172,0.001757216896631887
throat_with_pathogen_01_2_2.fastq,NZ_CP019728.1,1992,150.98042168674698,0.006810070151927469
throat_with_pathogen_01_2_2.fastq,NZ_CP123971.1,389,150.74807197943446,0.001329878157178607
throat_with_pathogen_01_2_2.fastq,NZ_CP116438.1,536,150.90671641791045,0.001832428514775664
throat_with_pathogen_01_2_2.fastq,NZ_CP015401.2,252,150.984126984127,0.000861514898737812
throat_with_pathogen_01_2_2.fastq,NZ_CP072258.1,176,150.97727272727272,0.000601692945150218
throat_with_pathogen_01_2_2.fastq,NZ_CP013334.1,445,150.97752808988764,0.001521325912453676
throat_with_pathogen_01_2_2.fastq,NZ_CP014231.1,4446,150.9799820062978,0.015199584284874260
throat_with_pathogen_01_2_2.fastq,NZ_CP028103.1,446,150.98430493273543,0.001524744622369303
throat_with_pathogen_01_2_2.fastq,NZ_CP032364.1,1029,150.9475218658892,0.003517852503179400
throat_with_pathogen_01_2_2.fastq,NZ_CP008852.1,487,150.98562628336757,0.001664911728909979
throat_with_pathogen_01_2_2.fastq,NZ_CP028415.1,928,150.85668103448276,0.003172562801701150
throat_with_pathogen_01_2_2.fastq,NZ_CP088203.1,1418,150.98166431593793,0.004847730660358008
throat_with_pathogen_01_2_2.fastq,NZ_CP025330.1,291,150.98969072164948,0.000994844585447236
throat_with_pathogen_01_2_2.fastq,NZ_CP015905.2,421,150.9833729216152,0.001439276874478647
throat_with_pathogen_01_2_2.fastq,NZ_CP066560.1,1615,150.98823529411766,0.005521216513736376
throat_with_pathogen_01_2_2.fastq,NZ_CP072236.1,174,150.98275862068965,0.000594855525318966
throat_with_pathogen_01_2_2.fastq,NZ_CP034169.1,156,150.9551282051282,0.000533318746837693
throat_with_pathogen_01_2_2.fastq,NZ_CP022379.1,519,150.98265895953756,0.001774310446210018
throat_with_pathogen_01_2_2.fastq,NZ_CP012196.1,605,150.9801652892562,0.002068319498953875
throat_with_pathogen_01_2_2.fastq,NZ_CP015901.2,2400,150.985,0.008204903797502975
throat_with_pathogen_01_2_2.fastq,NZ_CP021874.1,452,150.98893805309734,0.001545256881863060
throat_with_pathogen_01_2_2.fastq,NZ_CP040004.1,728,150.9368131868132,0.002488820818575902
throat_with_pathogen_01_2_2.fastq,NZ_CP050134.2,108,150.96296296296296,0.000369220670887634
throat_with_pathogen_01_2_2.fastq,NZ_CP072042.1,578,150.97923875432525,0.001976014331231966
throat_with_pathogen_01_2_2.fastq,NC_012753.1,852,150.981220657277,0.002912740848113556
throat_with_pathogen_01_2_2.fastq,NZ_CP027569.1,1928,150.9896265560166,0.006591272717327389
throat_with_pathogen_01_2_2.fastq,NZ_CP027236.1,2086,150.9798657718121,0.007131428883996335
throat_with_pathogen_01_2_2.fastq,NZ_CP020431.2,659,150.84673748103188,0.002252929834397692
throat_with_pathogen_01_2_2.fastq,NZ_CP025228.1,2394,150.97368421052633,0.008184391538009216
throat_with_pathogen_01_2_2.fastq,NZ_CP036259.1,1447,150.98341395991707,0.004946873247911168
throat_with_pathogen_01_2_2.fastq,NZ_CP044230.1,227,150.97356828193833,0.000776047150847156
throat_with_pathogen_01_2_2.fastq,NZ_AP019697.1,1459,150.9876627827279,0.004987897766898683
throat_with_pathogen_01_2_2.fastq,NZ_CP046315.1,900,150.98555555555555,0.003076838924063615
throat_with_pathogen_01_2_2.fastq,NZ_CP121769.1,117,150.991452991453,0.000399989060128270
throat_with_pathogen_01_2_2.fastq,NZ_CP030280.1,1619,150.98888202594193,0.005534891353398881
throat_with_pathogen_01_2_2.fastq,NZ_CP069520.1,419,150.98090692124106,0.001432439454647394
throat_with_pathogen_01_2_2.fastq,NZ_CP096671.1,531,150.97551789077212,0.001815334965197533
throat_with_pathogen_01_2_2.fastq,NZ_CP068112.1,981,150.9836901121305,0.003353754427229341
throat_with_pathogen_01_2_2.fastq,NZ_CP073804.1,3700,150.96432432432434,0.012649226687817086
throat_with_pathogen_01_2_2.fastq,NZ_CP097775.1,233,150.99141630901286,0.000796559410340914
throat_with_pathogen_01_2_2.fastq,NZ_CP116810.1,2168,150.9829335793358,0.007411763097077687
throat_with_pathogen_01_2_2.fastq,NZ_CP127126.1,539,150.91836734693877,0.001842684644522543
throat_with_pathogen_01_2_2.fastq,NZ_CP017267.1,278,150.9748201438849,0.000950401356544095
throat_with_pathogen_01_2_2.fastq,NZ_CP126983.1,185,150.9837837837838,0.000632461334390854
throat_with_pathogen_01_2_2.fastq,NZ_CP084018.1,338,150.99112426035504,0.001155523951481669
throat_with_pathogen_01_2_2.fastq,NZ_CP023474.1,3643,150.98792204227286,0.012454360222626389
throat_with_pathogen_01_2_2.fastq,NZ_CP104580.1,1302,150.98771121351766,0.004451160310145363
throat_with_pathogen_01_2_2.fastq,NZ_CP053940.1,422,150.99052132701422,0.001442695584394273
throat_with_pathogen_01_2_2.fastq,NZ_CP066811.1,921,150.9826275787188,0.003148631832291767
throat_with_pathogen_01_2_2.fastq,NZ_CP098447.1,638,150.94827586206895,0.002181136926169541
throat_with_pathogen_01_2_2.fastq,NZ_CP029033.1,324,150.99074074074073,0.001107662012662901
throat_with_pathogen_01_2_2.fastq,NZ_CP123403.1,563,150.99289520426288,0.001924733682497573
throat_with_pathogen_01_2_2.fastq,NZ_CP022435.1,902,150.98669623059868,0.003083676343894868
throat_with_pathogen_01_2_2.fastq,NZ_CP022022.1,2351,150.94683113568695,0.008037387011637288
throat_with_pathogen_01_2_2.fastq,NZ_CP014160.1,3507,150.9483889364129,0.011989415674101221
throat_with_pathogen_01_2_2.fastq,NZ_CP040235.1,682,150.9824046920821,0.002331560162457095
throat_with_pathogen_01_2_2.fastq,NZ_CP053315.1,521,150.9750479846449,0.001781147866041271
throat_with_pathogen_01_2_2.fastq,NZ_CP126312.1,1239,150.9814366424536,0.004235781585460911
throat_with_pathogen_01_2_2.fastq,NZ_CP117966.1,809,150.99134734239803,0.002765736321741628
throat_with_pathogen_01_2_2.fastq,NZ_CP050870.1,2204,150.97867513611615,0.007534836654040231
throat_with_pathogen_01_2_2.fastq,NZ_CP083175.1,440,150.98863636363637,0.001504232362875545
throat_with_pathogen_01_2_2.fastq,NZ_CP017038.2,219,150.99543378995435,0.000748697471522146
throat_with_pathogen_01_2_2.fastq,NZ_CP029197.1,85,151.0,0.000290590342828230
throat_with_pathogen_01_2_2.fastq,NZ_CP025746.1,580,150.97931034482758,0.001982851751063219
throat_with_pathogen_01_2_2.fastq,NZ_CP077403.1,284,150.98591549295776,0.000970913616037852
throat_with_pathogen_01_2_2.fastq,NZ_CP008724.1,1566,150.98467432950193,0.005353699727870691
throat_with_pathogen_01_2_2.fastq,NZ_CP012590.1,1298,150.95608628659477,0.004437485470482859
throat_with_pathogen_01_2_2.fastq,NZ_CP046313.1,4542,150.9768824306473,0.015527780436774379
throat_with_pathogen_01_2_2.fastq,NZ_CP018335.1,1211,150.9851362510322,0.004140057707823375
throat_with_pathogen_01_2_2.fastq,NZ_AP026069.1,2383,150.95971464540494,0.008146785728937329
throat_with_pathogen_01_2_2.fastq,NZ_CP012544.1,1490,150.98187919463086,0.005093877774283096
throat_with_pathogen_01_2_2.fastq,NZ_AP018768.1,191,150.98429319371726,0.000652973593884612
throat_with_pathogen_01_2_2.fastq,NZ_CP072385.1,2745,150.97122040072858,0.009384358718394027
throat_with_pathogen_01_2_2.fastq,NZ_CP072224.1,682,150.97360703812316,0.002331560162457095
throat_with_pathogen_01_2_2.fastq,NZ_CP015348.1,1289,150.98138091543834,0.004406717081242222
throat_with_pathogen_01_2_2.fastq,NZ_CP009268.1,287,150.97212543554008,0.000981169745784731
throat_with_pathogen_01_2_2.fastq,NZ_CP125806.1,178,150.98314606741573,0.000608530364981471
throat_with_pathogen_01_2_2.fastq,NZ_AP025575.1,653,150.99234303215925,0.002232417574903934
throat_with_pathogen_01_2_2.fastq,NZ_CP048626.1,299,150.9866220735786,0.001022194264772246
throat_with_pathogen_01_2_2.fastq,NZ_CP120209.1,1233,150.98540145985402,0.004215269325967153
throat_with_pathogen_01_2_2.fastq,NZ_CP016753.1,3725,150.98872483221476,0.012734694435707742
throat_with_pathogen_01_2_2.fastq,NZ_CP068103.1,312,150.87820512820514,0.001066637493675387
throat_with_pathogen_01_2_2.fastq,NZ_CP013195.1,362,150.9889502762431,0.001237572989456699
throat_with_pathogen_01_2_2.fastq,NZ_CP040121.1,409,150.98288508557457,0.001398252355491132
throat_with_pathogen_01_2_2.fastq,NZ_CP008849.1,543,150.98710865561694,0.001856359484185048
throat_with_pathogen_01_2_2.fastq,NZ_CP065983.1,599,150.98664440734558,0.002047807239460118
throat_with_pathogen_01_2_2.fastq,NZ_CP017037.1,197,150.98984771573603,0.000673485853378369
throat_with_pathogen_01_2_2.fastq,NZ_AP019829.2,410,150.9878048780488,0.001401671065406758
throat_with_pathogen_01_2_2.fastq,NZ_CP032621.1,656,150.98170731707316,0.002242673704650813
throat_with_pathogen_01_2_2.fastq,NZ_CP107038.1,227,150.9691629955947,0.000776047150847156
throat_with_pathogen_01_2_2.fastq,NZ_CP068448.1,172,150.97093023255815,0.000588018105487713
throat_with_pathogen_01_2_2.fastq,NZ_CP017761.1,854,150.97658079625293,0.002919578267944808
throat_with_pathogen_01_2_2.fastq,NZ_CP054015.1,320,150.99375,0.001093987173000397
throat_with_pathogen_01_2_2.fastq,NZ_CP073653.1,118,150.9915254237288,0.000403407770043896
throat_with_pathogen_01_2_2.fastq,NZ_CP126474.1,724,150.9903314917127,0.002475145978913397
throat_with_pathogen_01_2_2.fastq,NZ_CP066065.1,1861,150.98817839871037,0.006362219152980431
throat_with_pathogen_01_2_2.fastq,NZ_CP040348.1,1153,150.9861231569818,0.003941772532717054
throat_with_pathogen_01_2_2.fastq,NZ_CP014228.1,108,150.99074074074073,0.000369220670887634
throat_with_pathogen_01_2_2.fastq,NZ_CP053790.1,116,150.98275862068965,0.000396570350212644
throat_with_pathogen_01_2_2.fastq,NZ_CP032620.1,847,150.98819362455725,0.002895647298535425
throat_with_pathogen_01_2_2.fastq,NZ_CP012589.1,871,150.92996555683123,0.002977696336510454
throat_with_pathogen_01_2_2.fastq,NZ_CP034438.1,230,150.98695652173913,0.000786303280594035
throat_with_pathogen_01_2_2.fastq,NZ_CP028108.1,4379,150.9646037908198,0.014970530720527302
throat_with_pathogen_01_2_2.fastq,NZ_CP016087.1,599,150.99165275459097,0.002047807239460118
throat_with_pathogen_01_2_2.fastq,NZ_CP098491.1,500,150.98,0.001709354957813120
throat_with_pathogen_01_2_2.fastq,NZ_CP012117.1,547,150.98171846435102,0.001870034323847553
throat_with_pathogen_01_2_2.fastq,NZ_CP026734.1,722,150.99030470914127,0.002468308559082145
throat_with_pathogen_01_2_2.fastq,NZ_CP009709.1,2559,150.97967956232904,0.008748478674087547
throat_with_pathogen_01_2_2.fastq,NZ_CP126077.1,1145,150.97467248908296,0.003914422853392044
throat_with_pathogen_01_2_2.fastq,NZ_CP034593.1,183,151.0,0.000625623914559602
throat_with_pathogen_01_2_2.fastq,NZ_CP058603.1,248,150.98387096774192,0.000847840059075307
throat_with_pathogen_01_2_2.fastq,NZ_AP025697.1,363,150.97520661157026,0.001240991699372325
throat_with_pathogen_01_2_2.fastq,NZ_CP016844.1,422,150.98104265402844,0.001442695584394273
throat_with_pathogen_01_2_2.fastq,NZ_CP072891.1,2551,150.98353586828694,0.008721128994762536
throat_with_pathogen_01_2_2.fastq,NZ_CP047630.1,322,150.98757763975155,0.001100824592831649
throat_with_pathogen_01_2_2.fastq,NZ_CP016953.1,525,150.97714285714287,0.001794822705703776
throat_with_pathogen_01_2_2.fastq,NZ_CP040058.1,221,150.99095022624434,0.000755534891353399
throat_with_pathogen_01_2_2.fastq,NZ_CP072244.1,1873,150.97971169247197,0.006403243671967946
throat_with_pathogen_01_2_2.fastq,NZ_CP040518.1,601,150.9783693843594,0.002054644659291370
throat_with_pathogen_01_2_2.fastq,NZ_CP027231.1,911,150.980241492865,0.003114444733135504
throat_with_pathogen_01_2_2.fastq,NZ_CP035439.1,301,150.98338870431894,0.001029031684603498
throat_with_pathogen_01_2_2.fastq,NZ_CP024696.1,1188,150.98737373737373,0.004061427379763972
throat_with_pathogen_01_2_2.fastq,NZ_CP101412.1,1282,150.88377535101404,0.004382786111832839
throat_with_pathogen_01_2_2.fastq,NZ_CP022384.1,577,150.8630849220104,0.001972595621316340
throat_with_pathogen_01_2_2.fastq,NZ_CP085964.1,530,150.98490566037736,0.001811916255281907
throat_with_pathogen_01_2_2.fastq,NZ_CP046314.1,120,150.5,0.000410245189875149
throat_with_pathogen_01_2_2.fastq,NZ_CP073277.1,3970,150.98589420654912,0.013572278365036170
throat_with_pathogen_01_2_2.fastq,NZ_CP027400.1,2058,150.98590864917395,0.007035705006358800
throat_with_pathogen_01_2_2.fastq,NZ_CP027286.1,65,150.98461538461538,0.000222216144515706
throat_with_pathogen_01_2_2.fastq,NZ_CP124548.1,597,150.97822445561138,0.002040969819628865
throat_with_pathogen_01_2_2.fastq,NZ_CP071986.1,3217,150.9384519738887,0.010997989798569611
throat_with_pathogen_01_2_2.fastq,NZ_CP127188.1,537,150.9776536312849,0.001835847224691212
throat_with_pathogen_01_2_2.fastq,NZ_CP014150.1,396,150.98232323232324,0.001353809126587991
throat_with_pathogen_01_2_2.fastq,NZ_CP045696.1,1927,150.9782044628957,0.006587854007411763
throat_with_pathogen_01_2_2.fastq,NZ_CP048000.1,416,150.98798076923077,0.001422183324900516
throat_with_pathogen_01_2_2.fastq,NZ_CP013476.1,1051,150.8801141769743,0.003593064121323178
throat_with_pathogen_01_2_2.fastq,NZ_CP007626.1,451,150.98447893569846,0.001541838171947434
throat_with_pathogen_01_2_2.fastq,NZ_CP072251.1,363,150.98347107438016,0.001240991699372325
throat_with_pathogen_01_2_2.fastq,NZ_CP125992.1,152,150.97368421052633,0.000519643907175188
throat_with_pathogen_01_2_2.fastq,NZ_AP025590.1,424,150.97641509433961,0.001449533004225526
throat_with_pathogen_01_2_2.fastq,NZ_CP054494.1,521,150.98848368522073,0.001781147866041271
throat_with_pathogen_01_2_2.fastq,NZ_CP121210.1,863,150.98493626882967,0.002950346657185444
throat_with_pathogen_01_2_2.fastq,NZ_CP007573.1,589,150.98981324278438,0.002013620140303855
throat_with_pathogen_01_2_2.fastq,NZ_CP017812.1,434,150.9884792626728,0.001483720103381788
throat_with_pathogen_01_2_2.fastq,NZ_CP024700.1,1345,150.94200743494423,0.004598164836517292
throat_with_pathogen_01_2_2.fastq,NZ_CP047311.1,5230,150.9810707456979,0.017879852858725231
throat_with_pathogen_01_2_2.fastq,NZ_CP127017.1,788,150.9784263959391,0.002693943413513476
throat_with_pathogen_01_2_2.fastq,NZ_CP015196.1,300,150.78,0.001025612974687872
throat_with_pathogen_01_2_2.fastq,NZ_CP124202.1,478,150.98117154811715,0.001634143339669342
throat_with_pathogen_01_2_2.fastq,NZ_CP019433.1,502,150.98804780876495,0.001716192377644372
throat_with_pathogen_01_2_2.fastq,NZ_CP035298.1,802,150.9862842892768,0.002741805352332244
throat_with_pathogen_01_2_2.fastq,NZ_CP039462.1,2444,150.90589198036005,0.008355327033790529
throat_with_pathogen_01_2_2.fastq,NZ_CP083637.1,617,150.58022690437602,0.002109344017941390
throat_with_pathogen_01_2_2.fastq,NZ_CP095735.1,1599,150.98373983739836,0.005466517155086357
throat_with_pathogen_01_2_2.fastq,NZ_CP070914.1,3143,150.98281896277442,0.010745005264813270
throat_with_pathogen_01_2_2.fastq,NZ_CP098025.1,1389,150.97984161267098,0.004748588072804846
throat_with_pathogen_01_2_2.fastq,NZ_CP036550.1,1077,150.9879294336119,0.003681950579129460
throat_with_pathogen_01_2_2.fastq,NZ_CP053228.1,1447,150.9875604699378,0.004946873247911168
throat_with_pathogen_01_2_2.fastq,NZ_CP023074.1,231,150.978354978355,0.000789721990509661
throat_with_pathogen_01_2_2.fastq,NZ_CP124208.1,2568,150.97858255451715,0.008779247063328182
throat_with_pathogen_01_2_2.fastq,NZ_AP014647.1,183,150.98360655737704,0.000625623914559602
throat_with_pathogen_01_2_2.fastq,NZ_AP025240.1,703,150.9815078236131,0.002403353070685246
throat_with_pathogen_01_2_2.fastq,NZ_CP019721.1,269,150.99256505576207,0.000919632967303458
throat_with_pathogen_01_2_2.fastq,NZ_CP028105.1,685,150.97810218978103,0.002341816292203974
throat_with_pathogen_01_2_2.fastq,NZ_CP027235.1,378,150.9920634920635,0.001292272348106718
throat_with_pathogen_01_2_2.fastq,NZ_CP022386.1,387,150.984496124031,0.001323040737347355
throat_with_pathogen_01_2_2.fastq,NZ_AP021887.1,874,150.74942791762012,0.002987952466257333
throat_with_pathogen_01_2_2.fastq,NZ_CP022680.1,207,150.7342995169082,0.000707672952534632
throat_with_pathogen_01_2_2.fastq,NZ_CP066194.1,1767,150.93887945670627,0.006040860420911565
throat_with_pathogen_01_2_2.fastq,NZ_CP075172.1,734,150.97956403269754,0.002509333078069660
throat_with_pathogen_01_2_2.fastq,NZ_AP014880.1,1266,150.98578199052133,0.004328086753182819
throat_with_pathogen_01_2_2.fastq,NZ_CP034842.1,358,150.9804469273743,0.001223898149794194
throat_with_pathogen_01_2_2.fastq,NZ_CP032848.1,413,150.98789346246974,0.001411927195153637
throat_with_pathogen_01_2_2.fastq,NZ_CP040915.1,1391,150.97771387491014,0.004755425492636099
throat_with_pathogen_01_2_2.fastq,NZ_CP090007.1,146,150.986301369863,0.000499131647681431
throat_with_pathogen_01_2_2.fastq,AP023461.1,7,151.0,0.000023930969409384
throat_with_pathogen_03_3_2.fastq,NZ_CP065726.1,1841,150.98153177620858,0.016344685535707944
throat_with_pathogen_03_3_2.fastq,NZ_CP126745.1,1361,150.98383541513593,0.012083170567136618
throat_with_pathogen_03_3_2.fastq,NC_001422.1,70,150.9857142857143,0.000621470932916652
throat_with_pathogen_03_3_2.fastq,NZ_CP020431.2,744,150.98252688172042,0.006605348201285557
throat_with_pathogen_03_3_2.fastq,NZ_CP044230.1,1178,150.98556876061122,0.010458467985368798
throat_with_pathogen_03_3_2.fastq,NZ_CP097843.1,348,150.98850574712642,0.003089598352214212
throat_with_pathogen_03_3_2.fastq,NZ_CP046315.1,334,150.7814371257485,0.002965304165630882
throat_with_pathogen_03_3_2.fastq,NZ_CP012589.1,1870,150.98983957219252,0.016602152065059130
throat_with_pathogen_03_3_2.fastq,NZ_CP024696.1,633,150.98578199052133,0.005619872864803438
throat_with_pathogen_03_3_2.fastq,NZ_CP028101.1,4795,150.98540145985402,0.042570758904790652
throat_with_pathogen_03_3_2.fastq,NZ_CP053939.1,1461,150.98699520876113,0.012970986185588977
throat_with_pathogen_03_3_2.fastq,NZ_CP072373.1,2859,150.97761455054214,0.025382648531552966
throat_with_pathogen_03_3_2.fastq,NZ_CP009227.1,492,150.98373983739836,0.004368052842785610
throat_with_pathogen_03_3_2.fastq,NZ_CP101412.1,9139,150.94758726337673,0.081137469370361162
throat_with_pathogen_03_3_2.fastq,NZ_CP014264.1,3050,150.66688524590165,0.027078376362796974
throat_with_pathogen_03_3_2.fastq,NZ_CP019668.1,2618,150.9755538579068,0.023243012891082781
throat_with_pathogen_03_3_2.fastq,NZ_CP083898.1,461,150.99132321041213,0.004092830001065379
throat_with_pathogen_03_3_2.fastq,NZ_CP126983.1,2635,150.9817836812144,0.023393941546219765
throat_with_pathogen_03_3_2.fastq,NZ_CP048246.1,562,150.98398576512454,0.004989523775702262
throat_with_pathogen_03_3_2.fastq,NZ_CP014239.1,1439,150.98679638637944,0.012775666749529457
throat_with_pathogen_03_3_2.fastq,NZ_CP110170.1,770,150.9844155844156,0.006836180262083171
throat_with_pathogen_03_3_2.fastq,NZ_CP038817.1,894,150.89373601789708,0.007937071628964096
throat_with_pathogen_03_3_2.fastq,NC_000866.4,409,150.99511002444987,0.003631165879470152
throat_with_pathogen_03_3_2.fastq,NZ_CP046314.1,676,150.97189349112426,0.006001633580737953
throat_with_pathogen_03_3_2.fastq,NZ_CP027228.1,357,150.98879551820727,0.003169501757874925
throat_with_pathogen_03_3_2.fastq,NZ_AP014938.1,4682,150.97778727039727,0.041567527255939485
throat_with_pathogen_03_3_2.fastq,NZ_CP027232.1,8471,150.97497343879118,0.075206861039099404
throat_with_pathogen_03_3_2.fastq,NZ_CP126341.1,2247,150.9862038273253,0.019949216946624524
throat_with_pathogen_03_3_2.fastq,NZ_CP089305.1,872,150.97935779816513,0.007741752192904578
throat_with_pathogen_03_3_2.fastq,NZ_CP049272.1,1583,150.98736576121289,0.014054121240100855
throat_with_pathogen_03_3_2.fastq,NZ_CP050133.1,1287,150.87412587412587,0.011426187009481871
throat_with_pathogen_03_3_2.fastq,NZ_CP024700.1,2110,150.98483412322275,0.018732909549344791
throat_with_pathogen_03_3_2.fastq,NZ_CP031253.1,467,150.982869379015,0.004146098938172521
throat_with_pathogen_03_3_2.fastq,NZ_CP031243.1,275,150.9781818181818,0.002441492950743990
throat_with_pathogen_03_3_2.fastq,NZ_CP050870.1,652,150.98926380368098,0.005788557832309386
throat_with_pathogen_03_3_2.fastq,NZ_CP034670.1,1107,150.9412827461608,0.009828118896267623
throat_with_pathogen_03_3_2.fastq,NZ_CP039886.1,2323,150.98536375376668,0.020623956816648317
throat_with_pathogen_03_3_2.fastq,NZ_CP007573.1,3633,150.98210845031653,0.032254341418374230
throat_with_pathogen_03_3_2.fastq,NZ_CP012410.1,895,150.97988826815643,0.007945949785148620
throat_with_pathogen_03_3_2.fastq,NZ_CP050497.1,257,150.73929961089493,0.002281686139422565
throat_with_pathogen_03_3_2.fastq,NZ_CP046313.1,732,150.98497267759564,0.006498810327071274
throat_with_pathogen_03_3_2.fastq,NZ_CP054018.1,5533,150.98427616121452,0.049122838168969070
throat_with_pathogen_03_3_2.fastq,NZ_CP039462.1,288,150.99305555555554,0.002556908981142796
throat_with_pathogen_03_3_2.fastq,NZ_CP083637.1,282,150.96453900709218,0.002503640044035655
throat_with_pathogen_03_3_2.fastq,NZ_CP031255.1,115,150.9913043478261,0.001020987961220214
throat_with_pathogen_03_3_2.fastq,NZ_CP012544.1,1138,150.9780316344464,0.010103341737987855
throat_with_pathogen_03_3_2.fastq,NZ_CP070914.1,540,150.99074074074073,0.004794204339642743
throat_with_pathogen_03_3_2.fastq,NZ_AP018768.1,2464,150.96185064935065,0.021875776838666147
throat_with_pathogen_03_3_2.fastq,NZ_CP040798.1,766,150.98563968668407,0.006800667637345076
throat_with_pathogen_03_3_2.fastq,NZ_CP017295.1,933,150.9807073954984,0.008283319720160517
throat_with_pathogen_03_3_2.fastq,NC_002628.3,350,150.97714285714287,0.003107354664583259
throat_with_pathogen_03_3_2.fastq,NZ_CP013334.1,1171,150.98377455166525,0.010396320892077133
throat_with_pathogen_03_3_2.fastq,NZ_CP050136.1,1248,150.97996794871796,0.011079938918285450
